stop_name,stop_id,stop_lat,stop_lon
Aschaffenburg Hbf,1160,49.980556,9.143697
Aschaffenburg Hbf,1323,49.980556,9.143697
Aschaffenburg Hbf,477,49.980556,9.143697
Attnang-Puchheim,401,48.012802,13.720719
Augsburg Hbf,1247,48.36544,10.88557
Augsburg Hbf,1271,48.36544,10.88557
Augsburg Hbf,1395,48.36544,10.88557
Augsburg Hbf,1397,48.36544,10.88557
Augsburg Hbf,347,48.36544,10.88557
Augsburg Hbf,551,48.36544,10.88557
Augsburg Hbf,594,48.36544,10.88557
Augsburg Hbf,999,48.36544,10.88557
Augustfehn,1442,53.22089,7.759659
Augustfehn,806,53.22089,7.759659
Aulendorf,1378,47.953053,9.644046
Aulendorf,560,47.953053,9.644046
Bad Bentheim,1079,52.30985,7.158539
Bad Bentheim,356,52.30985,7.158539
Bad Bentheim(Gr),352,52.3091,7.04016
Bad Bevensen,465,53.078247,10.574141
Bad Bevensen,745,53.078247,10.574141
Bad Endorf,750,47.905067,12.301558
Bad Endorf,95,47.905067,12.301558
Bad Gastein,287,47.111744,13.132456
Bad Hersfeld,1194,50.869633,9.716182
Bad Hersfeld,410,50.869633,9.716182
Bad Hofgastein,576,47.195713,13.100939
Bad Hofgastein,850,47.195713,13.100939
Bad Kleinen,1089,53.766975,11.466925
Bad Kleinen,861,53.766975,11.466925
Bad Krozingen,1002,47.91972,7.697632
Bad Krozingen,1393,47.91972,7.697632
Bad Nauheim,1046,50.367905,8.749334
Bad Nauheim,1266,50.367905,8.749334
Bad Oeynhausen,225,52.2054,8.796523
Bad Oeynhausen,755,52.2054,8.796523
Bad Oldesloe,348,53.80539,10.382541
Bad Schandau,1036,50.91929,14.137538
Bad Schandau,207,50.91929,14.137538
Bad Segeberg,818,53.933804,10.308163
Bad Zwischenahn,698,53.18255,8.003123
Baden-Baden,1400,48.790325,8.190831
Baden-Baden,180,48.790325,8.190831
Baden-Baden,486,48.790325,8.190831
Bamberg,1096,49.90076,10.899489
Bamberg,178,49.90076,10.899489
Bamberg,757,49.90076,10.899489
Basel Bad Bf,216,47.567287,7.607805
Basel Bad Bf,846,47.567287,7.607805
Basel SBB,1264,47.547405,7.589551
Basel SBB,1394,47.547405,7.589551
Basel SBB,1424,47.547405,7.589551
Basel SBB,164,47.547405,7.589551
Basel SBB,237,47.547405,7.589551
Basel SBB,31,47.547405,7.589551
Basel SBB,546,47.547405,7.589551
Basel SBB,678,47.547405,7.589551
Basel SBB,945,47.547405,7.589551
Bebra,1078,50.969566,9.797788
Bebra,304,50.969566,9.797788
Bebra,93,50.969566,9.797788
Bensheim,1435,49.681328,8.616717
Bensheim,878,49.681328,8.616717
Bergen auf Rügen,1068,54.4205,13.417821
Bergen auf Rügen,386,54.4205,13.417821
Berlin Gesundbrunnen,1131,52.54896,13.388513
Berlin Gesundbrunnen,1218,52.54896,13.388513
Berlin Gesundbrunnen,1290,52.54896,13.388513
Berlin Gesundbrunnen,149,52.54896,13.388513
Berlin Gesundbrunnen,796,52.54896,13.388513
Berlin Gesundbrunnen,857,52.54896,13.388513
Berlin Gesundbrunnen,943,52.54896,13.388513
Berlin Hbf,1240,52.525593,13.369545
Berlin Hbf,1440,52.525593,13.369545
Berlin Hbf,1467,52.525593,13.369545
Berlin Hbf,654,52.525593,13.369545
Berlin Hbf,814,52.525593,13.369545
Berlin Hbf (tief),1126,52.525593,13.369545
Berlin Hbf (tief),1145,52.525593,13.369545
Berlin Hbf (tief),1207,52.525593,13.369545
Berlin Hbf (tief),151,52.525593,13.369545
Berlin Hbf (tief),288,52.525593,13.369545
Berlin Hbf (tief),331,52.525593,13.369545
Berlin Hbf (tief),505,52.525593,13.369545
Berlin Hbf (tief),912,52.525593,13.369545
Berlin Hbf (tief),982,52.525593,13.369545
Berlin Ostbahnhof,1176,52.510487,13.434681
Berlin Ostbahnhof,1283,52.510487,13.434681
Berlin Ostbahnhof,1304,52.510487,13.434681
Berlin Ostbahnhof,196,52.510487,13.434681
Berlin Ostbahnhof,38,52.510487,13.434681
Berlin Ostbahnhof,690,52.510487,13.434681
Berlin Ostkreuz,1205,52.503036,13.469105
Berlin Ostkreuz,398,52.503036,13.469105
Berlin Südkreuz,1062,52.475048,13.365319
Berlin Südkreuz,1140,52.475048,13.365319
Berlin Südkreuz,1298,52.475048,13.365319
Berlin Südkreuz,30,52.475048,13.365319
Berlin Südkreuz,593,52.475048,13.365319
Berlin Südkreuz,613,52.475048,13.365319
Berlin Südkreuz,765,52.475048,13.365319
Berlin Wannsee,1254,52.42097,13.179528
Berlin Wannsee,803,52.42097,13.179528
Berlin Zoologischer Garten,1195,52.50728,13.331992
Berlin Zoologischer Garten,1377,52.50728,13.331992
Berlin Zoologischer Garten,670,52.50728,13.331992
Berlin Zoologischer Garten,873,52.50728,13.331992
Berlin-Charlottenburg,1236,52.50421,13.30233
Berlin-Charlottenburg,707,52.50421,13.30233
Berlin-Lichtenberg,219,52.510136,13.496693
Berlin-Lichtenberg,300,52.510136,13.496693
Berlin-Spandau,1134,52.53465,13.196898
Berlin-Spandau,266,52.53465,13.196898
Berlin-Spandau,276,52.53465,13.196898
Berlin-Spandau,618,52.53465,13.196898
Berlin-Spandau,706,52.53465,13.196898
Bern,1153,46.948833,7.439131
Bern,335,46.948833,7.439131
Bernau(b Berlin),309,52.675568,13.592641
Bernau(b Berlin),320,52.675568,13.592641
Biberach(Riß),107,48.101845,9.793127
Biberach(Riß),1476,48.101845,9.793127
Bielefeld Hbf,1173,52.029263,8.532722
Bielefeld Hbf,1274,52.029263,8.532722
Bielefeld Hbf,629,52.029263,8.532722
Bischofshofen,102,47.41786,13.219888
Bischofshofen,231,47.41786,13.219888
Bitterfeld,1091,51.62286,12.31685
Bitterfeld,264,51.62286,12.31685
Bitterfeld,513,51.62286,12.31685
Bitterfeld,971,51.62286,12.31685
Bludenz,326,47.154724,9.814564
Bludenz,601,47.154724,9.814564
Bochnia,623,49.9773,20.430775
Bochum Hbf,1112,51.478607,7.223275
Bochum Hbf,1169,51.478607,7.223275
Bochum Hbf,144,51.478607,7.223275
Bochum Hbf,487,51.478607,7.223275
Bochum Hbf,522,51.478607,7.223275
Bohumin,1044,49.90073,18.359444
Bohumin(Gr),1452,49.916576,18.322226
Bologna Centrale,1318,44.50614,11.343411
Bolzano/Bozen,1392,46.496376,11.358791
Bondorf(b Herrenberg),58,48.523552,8.827662
Bondorf(b Herrenberg),634,48.523552,8.827662
Bonn Hbf,1456,50.73201,7.097136
Bonn Hbf,152,50.73201,7.097136
Bonn Hbf,171,50.73201,7.097136
Bonn Hbf,408,50.73201,7.097136
Bonn-Bad Godesberg,1322,50.683926,7.159555
Borovnica,470,45.921318,14.367972
Brandenburg Hbf,1216,52.400555,12.566138
Brandenburg Hbf,322,52.400555,12.566138
Brandenburg Hbf,553,52.400555,12.566138
Bratislava hl.st.,1171,48.15891,17.106466
Braunschweig Hbf,863,52.252216,10.540295
Braunschweig Hbf,902,52.252216,10.540295
Breclav,713,48.7539,16.893236
Breclav(Gr),669,48.71255,16.868402
Bregenz,100,47.503002,9.739627
Bregenz,412,47.503002,9.739627
Bregenz,415,47.503002,9.739627
Bregenz,491,47.503002,9.739627
Bregenz,509,47.503002,9.739627
Bremen Hbf,1077,53.08348,8.813834
Bremen Hbf,148,53.08348,8.813834
Bremen Hbf,349,53.08348,8.813834
Bremen Hbf,425,53.08348,8.813834
Bremen Hbf,838,53.08348,8.813834
Bremen Hbf,966,53.08348,8.813834
Bremen Hbf,994,53.08348,8.813834
Bremen Hbf,996,53.08348,8.813834
Bremerhaven Hbf,1312,53.534912,8.599555
Bremerhaven Hbf,162,53.534912,8.599555
Bremerhaven-Lehe,247,53.566322,8.600657
Bremerhaven-Lehe,341,53.566322,8.600657
Brennero/Brenner,1401,47.002342,11.505426
Bressanone/Brixen,548,46.709896,11.649764
Brno dolni nadrazi,35,49.1829,16.615734
Brno hl.n.,1369,49.19054,16.612774
Bruchsal,1083,49.124622,8.589649
Bruchsal,1279,49.124622,8.589649
Bruchsal,640,49.124622,8.589649
Bruchsal,766,49.124622,8.589649
Bruck/Mur,436,47.41383,15.279433
Bruck/Mur,666,47.41383,15.279433
Bruxelles Midi,1060,50.835377,4.335694
Bruxelles Midi,1086,50.835377,4.335694
Bruxelles Midi,1329,50.835377,4.335694
Bruxelles Midi,191,50.835377,4.335694
Bruxelles Midi,45,50.835377,4.335694
Bruxelles Midi,568,50.835377,4.335694
Bruxelles Midi,720,50.835377,4.335694
Bruxelles Midi,775,50.835377,4.335694
Bruxelles-Nord,1295,50.860237,4.361454
Bruxelles-Nord,277,50.860237,4.361454
Bruxelles-Nord,515,50.860237,4.361454
Brzeg,220,50.85297,17.471178
Buchloe,369,48.033722,10.716217
Buchloe,409,48.033722,10.716217
Buchloe,582,48.033722,10.716217
Buchloe,732,48.033722,10.716217
Budapest-Kelenföld,592,47.464355,19.020456
Budapest-Keleti,483,47.50038,19.085072
Budapest-Nyugati,851,47.510708,19.057467
Bydgoszcz Glowna,499,53.135113,17.991636
Böblingen,1053,48.68776,9.004128
Böblingen,1437,48.68776,9.004128
Böblingen,1478,48.68776,9.004128
Büchen,1202,53.47497,10.623298
Büchen,1455,53.47497,10.623298
Bünde(Westf),153,52.202076,8.573876
Bünde(Westf),243,52.202076,8.573876
Bützow,354,53.837112,11.998194
Bützow,382,53.837112,11.998194
Celle,25,52.620457,10.062468
Celle,897,52.620457,10.062468
Chalupki,1436,49.925476,18.311562
Chur,109,46.853085,9.528938
Chur,41,46.853085,9.528938
Coburg,1277,50.262928,10.957328
Coburg,895,50.262928,10.957328
Cottbus Hbf,1418,51.750957,14.324162
Cottbus Hbf,229,51.750957,14.324162
Crailsheim,252,49.13787,10.064326
Crailsheim,565,49.13787,10.064326
Darmstadt Hbf,124,49.8725,8.629636
Darmstadt Hbf,445,49.8725,8.629636
Darmstadt Hbf,90,49.8725,8.629636
Debica,533,50.054417,21.405565
Decin hl.n.,694,50.773415,14.201247
Delmenhorst,1048,53.05279,8.629758
Delmenhorst,492,53.05279,8.629758
Dessau Hbf,1025,51.839867,12.234945
Dessau Hbf,827,51.839867,12.234945
Deventer,1306,52.257435,6.160506
Deventer,334,52.257435,6.160506
Deventer,404,52.257435,6.160506
Deventer,998,52.257435,6.160506
Diepholz,78,52.60477,8.380334
Dillenburg,49,50.734882,8.294088
Dillenburg,72,50.734882,8.294088
Doberlug-Kirchhain,411,51.620575,13.564241
Doberlug-Kirchhain,439,51.620575,13.564241
Dobova,267,45.89839,15.655178
Dobova(Gr),343,45.890633,15.680238
Donaueschingen,1136,47.947784,8.498919
Donaueschingen,76,47.947784,8.498919
Donauwörth,1462,48.714027,10.771443
Dorfgastein,272,47.23867,13.103062
Dorfgastein,922,47.23867,13.103062
Dornbirn,498,47.41769,9.738808
Dornbirn,500,47.41769,9.738808
Dortmund Hbf,1005,51.517895,7.45929
Dortmund Hbf,132,51.517895,7.45929
Dortmund Hbf,244,51.517895,7.45929
Dortmund Hbf,250,51.517895,7.45929
Dortmund Hbf,283,51.517895,7.45929
Dortmund Hbf,495,51.517895,7.45929
Dortmund Hbf,69,51.517895,7.45929
Dresden Hbf,1405,51.04056,13.732035
Dresden Hbf,431,51.04056,13.732035
Dresden Hbf,942,51.04056,13.732035
Dresden-Neustadt,1088,51.0659,13.740701
Dresden-Neustadt,1104,51.0659,13.740701
Dresden-Neustadt,484,51.0659,13.740701
Dresden-Neustadt,986,51.0659,13.740701
Duisburg Hbf,1066,51.429787,6.775903
Duisburg Hbf,1215,51.429787,6.775903
Duisburg Hbf,1256,51.429787,6.775903
Duisburg Hbf,1261,51.429787,6.775903
Duisburg Hbf,1364,51.429787,6.775903
Duisburg Hbf,1481,51.429787,6.775903
Duisburg Hbf,538,51.429787,6.775903
Duisburg Hbf,60,51.429787,6.775903
Düren,116,50.809517,6.482451
Düren,636,50.809517,6.482451
Düsseldorf Flughafen,497,51.292007,6.786836
Düsseldorf Flughafen,724,51.292007,6.786836
Düsseldorf Hbf,1095,51.219963,6.794319
Düsseldorf Hbf,1150,51.219963,6.794319
Düsseldorf Hbf,1250,51.219963,6.794319
Düsseldorf Hbf,1330,51.219963,6.794319
Düsseldorf Hbf,1465,51.219963,6.794319
Düsseldorf Hbf,315,51.219963,6.794319
Düsseldorf Hbf,699,51.219963,6.794319
Düsseldorf Hbf,734,51.219963,6.794319
Eberswalde Hbf,676,52.834023,13.797062
Eberswalde Hbf,686,52.834023,13.797062
Eisenach,1263,50.97692,10.331986
Eisenach,222,50.97692,10.331986
Ellwangen,1308,48.964123,10.129681
Elsterwerda,1480,51.45968,13.516428
Elsterwerda,20,51.45968,13.516428
Elsterwerda,703,51.45968,13.516428
Elze(Han),255,52.120148,9.746894
Elze(Han),588,52.120148,9.746894
Emden Außenhafen,1161,53.344467,7.186179
Emden Hbf,122,53.369038,7.195176
Emden Hbf,1342,53.369038,7.195176
Emden Hbf,1464,53.369038,7.195176
Emden Hbf,657,53.369038,7.195176
Emmerich(Gr),391,51.901196,6.137652
Engen,1164,47.856346,8.772786
Engen,1310,47.856346,8.772786
Erfurt Hbf,1479,50.97255,11.038499
Erfurt Hbf,285,50.97255,11.038499
Erfurt Hbf,351,50.97255,11.038499
Erfurt Hbf,691,50.97255,11.038499
Erfurt Hbf,887,50.97255,11.038499
Ergenzingen,1404,48.489532,8.809857
Ergenzingen,246,48.489532,8.809857
Erkelenz,589,51.076565,6.32172
Erkelenz,783,51.076565,6.32172
Erlangen,402,49.59583,11.001638
Erlangen,587,49.59583,11.001638
Essen Hbf,114,51.451355,7.014793
Essen Hbf,1356,51.451355,7.014793
Essen Hbf,141,51.451355,7.014793
Essen Hbf,704,51.451355,7.014793
Essen Hbf,968,51.451355,7.014793
Esslingen(Neckar),64,48.73881,9.30008
Eutingen im Gäu,507,48.479954,8.782236
Eutingen im Gäu,993,48.479954,8.782236
Faak am See,185,46.56437,13.913006
Fehmarn-Burg,1468,54.443592,11.18898
Feldkirch,1129,47.24098,9.604102
Feldkirch,1248,47.24098,9.604102
Feldkirch,310,47.24098,9.604102
Feldkirch,607,47.24098,9.604102
Fieberbrunn,585,47.49114,12.528944
Finnentrop,1380,51.173046,7.964563
Finnentrop,395,51.173046,7.964563
Fischen,906,47.456593,10.271717
Flensburg,314,54.77404,9.436526
Flensburg(Gr),235,54.814842,9.36324
Flughafen BER - Terminal 1-2,564,52.364803,13.51195
Flughafen BER - Terminal 1-2,617,52.364803,13.51195
Forbach(F),1324,49.189217,6.900258
Forbach(fr),817,49.21409,6.944314
Fortezza/Franzensfeste,649,46.78872,11.610083
Frankfurt(M) Flughafen Fernbf,1007,50.053165,8.570185
Frankfurt(M) Flughafen Fernbf,126,50.053165,8.570185
Frankfurt(M) Flughafen Fernbf,1319,50.053165,8.570185
Frankfurt(M) Flughafen Fernbf,726,50.053165,8.570185
Frankfurt(M) Flughafen Fernbf,941,50.053165,8.570185
Frankfurt(Main)Hbf,1042,50.107143,8.663789
Frankfurt(Main)Hbf,1167,50.107143,8.663789
Frankfurt(Main)Hbf,1191,50.107143,8.663789
Frankfurt(Main)Hbf,1192,50.107143,8.663789
Frankfurt(Main)Hbf,1214,50.107143,8.663789
Frankfurt(Main)Hbf,1244,50.107143,8.663789
Frankfurt(Main)Hbf,1361,50.107143,8.663789
Frankfurt(Main)Hbf,1391,50.107143,8.663789
Frankfurt(Main)Hbf,1472,50.107143,8.663789
Frankfurt(Main)Hbf,187,50.107143,8.663789
Frankfurt(Main)Hbf,405,50.107143,8.663789
Frankfurt(Main)Hbf,451,50.107143,8.663789
Frankfurt(Main)Hbf,549,50.107143,8.663789
Frankfurt(Main)Hbf,609,50.107143,8.663789
Frankfurt(Main)Hbf,610,50.107143,8.663789
Frankfurt(Main)Hbf,616,50.107143,8.663789
Frankfurt(Main)Hbf,626,50.107143,8.663789
Frankfurt(Main)Hbf,687,50.107143,8.663789
Frankfurt(Main)Hbf,71,50.107143,8.663789
Frankfurt(Main)Hbf,764,50.107143,8.663789
Frankfurt(Main)Hbf,80,50.107143,8.663789
Frankfurt(Main)Hbf,805,50.107143,8.663789
Frankfurt(Main)Hbf,829,50.107143,8.663789
Frankfurt(Main)Hbf,924,50.107143,8.663789
Frankfurt(Main)Süd,1229,50.099365,8.686457
Frankfurt(Main)Süd,1345,50.099365,8.686457
Frankfurt(Main)Süd,1447,50.099365,8.686457
Frankfurt(Main)Süd,448,50.099365,8.686457
Frankfurt(Main)Süd,820,50.099365,8.686457
Frankfurt(Main)West,1219,50.118862,8.639335
Frankfurt(Main)West,828,50.118862,8.639335
Frankfurt(Oder),364,52.336414,14.546496
Frankfurt(Oder),479,52.336414,14.546496
Frankfurt(Oder),86,52.336414,14.546496
Frankfurt(Oder)(Gr),278,52.321175,14.576403
Fredericia st,672,55.56809,9.738813
Fredericia st,759,55.56809,9.738813
Fredericia st,774,55.56809,9.738813
Freiburg(Breisgau) Hbf,1230,47.997696,7.84117
Freiburg(Breisgau) Hbf,399,47.997696,7.84117
Freiburg(Breisgau) Hbf,519,47.997696,7.84117
Freiburg(Breisgau) Hbf,744,47.997696,7.84117
Freilassing,296,47.836918,12.977193
Freilassing,469,47.836918,12.977193
Freilassing,573,47.836918,12.977193
Freilassing,951,47.836918,12.977193
Friedberg(Hess),34,50.332607,8.762056
Friedberg(Hess),508,50.332607,8.762056
Friedberg(Hess),557,50.332607,8.762056
Friedberg(Hess),733,50.332607,8.762056
Friedrichshafen Stadt,1035,47.653225,9.4739
Friedrichshafen Stadt,824,47.653225,9.4739
Frohnleiten,133,47.266327,15.326959
Fulda,353,50.55472,9.683977
Fulda,418,50.55472,9.683977
Fulda,65,50.55472,9.683977
Fulda,736,50.55472,9.683977
Fulda,837,50.55472,9.683977
Fürth(Bay)Hbf,1470,49.469707,10.989988
Fürth(Bay)Hbf,717,49.469707,10.989988
Fürth(Bay)Hbf,728,49.469707,10.989988
Garmisch-Partenkirchen,524,47.49145,11.097013
Garmisch-Partenkirchen,748,47.49145,11.097013
Garmisch-Partenkirchen,790,47.49145,11.097013
Gdansk Glowny,811,54.35552,18.643803
Gdansk Oliwa,421,54.409893,18.571741
Gdansk Wrzeszcz,42,54.38186,18.605434
Gdynia Glowna,1143,54.52084,18.529556
Geilenkirchen,1080,50.96104,6.124518
Geilenkirchen,577,50.96104,6.124518
Geislingen(Steige),420,48.619358,9.841941
Geislingen(Steige),422,48.619358,9.841941
Gelsenkirchen Hbf,1004,51.5049,7.102455
Gelsenkirchen Hbf,1063,51.5049,7.102455
Gelsenkirchen Hbf,1451,51.5049,7.102455
Gelsenkirchen Hbf,1454,51.5049,7.102455
Gelsenkirchen Hbf,390,51.5049,7.102455
Gelsenkirchen Hbf,40,51.5049,7.102455
Gera Hbf,1208,50.883423,12.077092
Gera Hbf,1313,50.883423,12.077092
Gera Hbf,934,50.883423,12.077092
Gießen,1385,50.57906,8.661462
Gießen,738,50.57906,8.661462
Gliwice,652,50.301105,18.677158
Glogow,970,51.668957,16.079712
Gniezno,200,52.52965,17.602184
Golling-Abtenau,179,47.600574,13.164086
Golling-Abtenau,619,47.600574,13.164086
Gotha,1359,50.93907,10.712568
Gotha,648,50.93907,10.712568
Gotha,742,50.93907,10.712568
Gotha,87,50.93907,10.712568
Graz Hbf,1223,47.072296,15.416437
Graz Hbf,1370,47.072296,15.416437
Graz Hbf,804,47.072296,15.416437
Greifswald,1020,54.092922,13.370262
Greifswald,202,54.092922,13.370262
Györ,490,47.68198,17.63479
Gäufelden,586,48.55966,8.850308
Gäufelden,722,48.55966,8.850308
Göppingen,1008,48.700027,9.651969
Göppingen,190,48.700027,9.651969
Göppingen,290,48.700027,9.651969
Göttingen,110,51.536816,9.926072
Göttingen,1448,51.536816,9.926072
Göttingen,1459,51.536816,9.926072
Göttingen,181,51.536816,9.926072
Göttingen,414,51.536816,9.926072
Göttingen,645,51.536816,9.926072
Göttingen,719,51.536816,9.926072
Götzis,232,47.33661,9.636696
Günzburg,1414,48.460564,10.279262
Günzburg,978,48.460564,10.279262
Gütersloh Hbf,1197,51.90694,8.385071
Gütersloh Hbf,792,51.90694,8.385071
Haffkrug,332,54.054188,10.742682
Haffkrug,48,54.054188,10.742682
Hagen Hbf,1074,51.362747,7.460249
Hagen Hbf,1225,51.362747,7.460249
Hagen Hbf,1425,51.362747,7.460249
Hagen Hbf,168,51.362747,7.460249
Hagen Hbf,183,51.362747,7.460249
Hagen Hbf,329,51.362747,7.460249
Hagen Hbf,631,51.362747,7.460249
Hagen Hbf,685,51.362747,7.460249
Haiger,424,50.741352,8.220657
Halle(Saale)Hbf,1016,51.47751,11.987085
Halle(Saale)Hbf,1234,51.47751,11.987085
Halle(Saale)Hbf,317,51.47751,11.987085
Halle(Saale)Hbf,393,51.47751,11.987085
Halle(Saale)Hbf,542,51.47751,11.987085
Hallein,1296,47.68517,13.099434
Hallein,639,47.68517,13.099434
Hamburg Dammtor,826,53.560753,9.989566
Hamburg Dammtor,995,53.560753,9.989566
Hamburg Hbf,1182,53.552734,10.006909
Hamburg Hbf,119,53.552734,10.006909
Hamburg Hbf,1373,53.552734,10.006909
Hamburg Hbf,1379,53.552734,10.006909
Hamburg Hbf,1402,53.552734,10.006909
Hamburg Hbf,158,53.552734,10.006909
Hamburg Hbf,189,53.552734,10.006909
Hamburg Hbf,236,53.552734,10.006909
Hamburg Hbf,456,53.552734,10.006909
Hamburg Hbf,521,53.552734,10.006909
Hamburg Hbf,578,53.552734,10.006909
Hamburg Hbf,615,53.552734,10.006909
Hamburg Hbf,831,53.552734,10.006909
Hamburg Hbf,868,53.552734,10.006909
Hamburg Hbf,939,53.552734,10.006909
Hamburg-Altona,1037,53.552696,9.935175
Hamburg-Altona,1073,53.552696,9.935175
Hamburg-Altona,1158,53.552696,9.935175
Hamburg-Altona,1343,53.552696,9.935175
Hamburg-Altona,182,53.552696,9.935175
Hamburg-Altona,223,53.552696,9.935175
Hamburg-Altona,407,53.552696,9.935175
Hamburg-Altona,747,53.552696,9.935175
Hamburg-Altona,990,53.552696,9.935175
Hamburg-Bergedorf,1339,53.489834,10.206171
Hamburg-Bergedorf,1434,53.489834,10.206171
Hamburg-Harburg,313,53.45591,9.991701
Hamburg-Harburg,437,53.45591,9.991701
Hamburg-Harburg,466,53.45591,9.991701
Hamburg-Harburg,632,53.45591,9.991701
Hamburg-Harburg,735,53.45591,9.991701
Hamburg-Harburg,847,53.45591,9.991701
Hamm(Westf)Hbf,213,51.678078,7.807821
Hamm(Westf)Hbf,455,51.678078,7.807821
Hamm(Westf)Hbf,480,51.678078,7.807821
Hamm(Westf)Hbf,637,51.678078,7.807821
Hamm(Westf)Hbf,683,51.678078,7.807821
Hamm(Westf)Hbf,731,51.678078,7.807821
Hanau Hbf,1231,50.120953,8.929
Hanau Hbf,1258,50.120953,8.929
Hanau Hbf,13,50.120953,8.929
Hanau Hbf,493,50.120953,8.929
Hanau Hbf,494,50.120953,8.929
Hanau Hbf,611,50.120953,8.929
Hannover Hbf,1383,52.376762,9.741021
Hannover Hbf,1431,52.376762,9.741021
Hannover Hbf,205,52.376762,9.741021
Hannover Hbf,234,52.376762,9.741021
Hannover Hbf,59,52.376762,9.741021
Hannover Hbf,6,52.376762,9.741021
Hannover Hbf,625,52.376762,9.741021
Hannover Hbf,627,52.376762,9.741021
Hannover Hbf,920,52.376762,9.741021
Hannover Hbf,992,52.376762,9.741021
Hannover Messe/Laatzen,786,52.3169,9.792863
Hausach,1137,48.284924,8.181665
Hausach,143,48.284924,8.181665
Hegyeshalom,875,47.913506,17.14702
Hegyeshalom(Gr),1188,47.93826,17.095844
Heide(Holst),27,54.19356,9.101029
Heide(Holst),823,54.19356,9.101029
Heidelberg Hbf,1210,49.40357,8.675442
Heidelberg Hbf,1344,49.40357,8.675442
Heidelberg Hbf,367,49.40357,8.675442
Heidelberg Hbf,457,49.40357,8.675442
Heidelberg Hbf,900,49.40357,8.675442
Heidelberg Hbf,923,49.40357,8.675442
Heidelberg Hbf,963,49.40357,8.675442
Helmstedt,1365,52.222088,11.010553
Helmstedt,328,52.222088,11.010553
Hengelo,1118,52.261852,6.793726
Hengelo,1389,52.261852,6.793726
Hengelo,1449,52.261852,6.793726
Hengelo,51,52.261852,6.793726
Heppenheim(Bergstr),1309,49.641552,8.633379
Heppenheim(Bergstr),333,49.641552,8.633379
Herborn(Dillkr),1144,50.684406,8.30814
Herford,932,52.11961,8.663643
Herford,938,52.11961,8.663643
Hermsdorf-Klosterlausnitz,1325,50.903778,11.858626
Hermsdorf-Klosterlausnitz,375,50.903778,11.858626
Herrenberg,602,48.59399,8.862662
Herrenberg,725,48.59399,8.862662
Herzogenrath,1334,50.870914,6.094486
Herzogenrath,603,50.870914,6.094486
Hildesheim Gbf,197,52.157387,9.942379
Hildesheim Hbf,208,52.160625,9.953497
Hildesheim Hbf,368,52.160625,9.953497
Hilversum,167,52.22667,5.181399
Hilversum,17,52.22667,5.181399
Hochfilzen,157,47.467712,12.626525
Hochfilzen,478,47.467712,12.626525
Hohenems,779,47.364708,9.681001
Homburg(Saar)Hbf,160,49.328083,7.337035
Homburg(Saar)Hbf,83,49.328083,7.337035
Hopfgarten im Brixental,161,47.455353,12.14918
